text
"In 2014, North America (EI) consumed 5386.39 TWh of coal."
"In 2015, North America (EI) consumed 4691.14 TWh of coal."
"In 2016, North America (EI) consumed 4319.00 TWh of coal."
"In 2017, North America (EI) consumed 4250.95 TWh of coal."
"In 2018, North America (EI) consumed 4027.96 TWh of coal."
"In 2019, North America (EI) consumed 3470.03 TWh of coal."
"In 2020, North America (EI) consumed 2768.85 TWh of coal."
"In 2021, North America (EI) consumed 3123.26 TWh of coal."
"In 2022, North America (EI) consumed 2927.79 TWh of coal."
"In 2023, North America (EI) consumed 2453.16 TWh of coal."
"In 1990, North Macedonia consumed 15.47 TWh of coal."
"In 1991, North Macedonia consumed 15.53 TWh of coal."
"In 1992, North Macedonia consumed 15.44 TWh of coal."
"In 1993, North Macedonia consumed 15.52 TWh of coal."
"In 1994, North Macedonia consumed 16.12 TWh of coal."
"In 1995, North Macedonia consumed 16.63 TWh of coal."
"In 1996, North Macedonia consumed 16.09 TWh of coal."
"In 1997, North Macedonia consumed 15.05 TWh of coal."
"In 1998, North Macedonia consumed 19.46 TWh of coal."
"In 1999, North Macedonia consumed 16.97 TWh of coal."
"In 2000, North Macedonia consumed 15.54 TWh of coal."
"In 2001, North Macedonia consumed 17.19 TWh of coal."
"In 2002, North Macedonia consumed 14.94 TWh of coal."
"In 2003, North Macedonia consumed 17.21 TWh of coal."
"In 2004, North Macedonia consumed 16.35 TWh of coal."
"In 2005, North Macedonia consumed 16.97 TWh of coal."
"In 2006, North Macedonia consumed 16.49 TWh of coal."
"In 2007, North Macedonia consumed 16.92 TWh of coal."
"In 2008, North Macedonia consumed 17.34 TWh of coal."
"In 2009, North Macedonia consumed 15.55 TWh of coal."
"In 2010, North Macedonia consumed 15.06 TWh of coal."
"In 2011, North Macedonia consumed 17.20 TWh of coal."
"In 2012, North Macedonia consumed 16.19 TWh of coal."
"In 2013, North Macedonia consumed 13.54 TWh of coal."
"In 2014, North Macedonia consumed 12.53 TWh of coal."
"In 2015, North Macedonia consumed 11.30 TWh of coal."
"In 2016, North Macedonia consumed 10.19 TWh of coal."
"In 2017, North Macedonia consumed 11.14 TWh of coal."
"In 2018, North Macedonia consumed 10.05 TWh of coal."
"In 2019, North Macedonia consumed 11.91 TWh of coal."
"In 2020, North Macedonia consumed 8.81 TWh of coal."
"In 2021, North Macedonia consumed 7.75 TWh of coal."
"In 2022, North Macedonia consumed 9.77 TWh of coal."
"In 2023, North Macedonia consumed 10.30 TWh of coal."
"In 1965, Norway consumed 8.88 TWh of coal."
"In 1966, Norway consumed 8.17 TWh of coal."
"In 1967, Norway consumed 8.58 TWh of coal."
"In 1968, Norway consumed 8.73 TWh of coal."
"In 1969, Norway consumed 9.73 TWh of coal."
"In 1970, Norway consumed 9.94 TWh of coal."
"In 1971, Norway consumed 9.35 TWh of coal."
"In 1972, Norway consumed 10.15 TWh of coal."
"In 1973, Norway consumed 10.91 TWh of coal."
"In 1974, Norway consumed 12.10 TWh of coal."
"In 1975, Norway consumed 11.50 TWh of coal."
"In 1976, Norway consumed 11.10 TWh of coal."
"In 1977, Norway consumed 9.56 TWh of coal."
"In 1978, Norway consumed 9.85 TWh of coal."
"In 1979, Norway consumed 12.26 TWh of coal."
"In 1980, Norway consumed 11.35 TWh of coal."
"In 1981, Norway consumed 11.37 TWh of coal."
"In 1982, Norway consumed 10.94 TWh of coal."
"In 1983, Norway consumed 11.65 TWh of coal."
"In 1984, Norway consumed 13.07 TWh of coal."
"In 1985, Norway consumed 13.01 TWh of coal."
"In 1986, Norway consumed 11.60 TWh of coal."
"In 1987, Norway consumed 11.20 TWh of coal."
"In 1988, Norway consumed 11.50 TWh of coal."
"In 1989, Norway consumed 10.08 TWh of coal."
"In 1990, Norway consumed 9.44 TWh of coal."
"In 1991, Norway consumed 8.40 TWh of coal."
"In 1992, Norway consumed 8.44 TWh of coal."
"In 1993, Norway consumed 9.13 TWh of coal."
"In 1994, Norway consumed 10.29 TWh of coal."
"In 1995, Norway consumed 11.23 TWh of coal."
"In 1996, Norway consumed 11.17 TWh of coal."
"In 1997, Norway consumed 11.08 TWh of coal."
"In 1998, Norway consumed 12.03 TWh of coal."
"In 1999, Norway consumed 11.27 TWh of coal."
"In 2000, Norway consumed 11.55 TWh of coal."
"In 2001, Norway consumed 10.29 TWh of coal."
"In 2002, Norway consumed 8.92 TWh of coal."
"In 2003, Norway consumed 8.71 TWh of coal."
"In 2004, Norway consumed 9.84 TWh of coal."
"In 2005, Norway consumed 8.40 TWh of coal."
"In 2006, Norway consumed 7.20 TWh of coal."
"In 2007, Norway consumed 7.92 TWh of coal."
"In 2008, Norway consumed 8.17 TWh of coal."
"In 2009, Norway consumed 6.50 TWh of coal."
"In 2010, Norway consumed 8.86 TWh of coal."
"In 2011, Norway consumed 9.83 TWh of coal."
"In 2012, Norway consumed 9.53 TWh of coal."
"In 2013, Norway consumed 9.03 TWh of coal."
"In 2014, Norway consumed 9.89 TWh of coal."
"In 2015, Norway consumed 8.86 TWh of coal."
"In 2016, Norway consumed 9.10 TWh of coal."
"In 2017, Norway consumed 9.51 TWh of coal."
"In 2018, Norway consumed 9.29 TWh of coal."
"In 2019, Norway consumed 9.07 TWh of coal."
"In 2020, Norway consumed 8.98 TWh of coal."
"In 2021, Norway consumed 9.79 TWh of coal."
"In 2022, Norway consumed 9.37 TWh of coal."
"In 2023, Norway consumed 9.62 TWh of coal."
"In 1965, OECD (EI) consumed 10201.04 TWh of coal."
"In 1966, OECD (EI) consumed 10153.84 TWh of coal."
"In 1967, OECD (EI) consumed 9964.01 TWh of coal."
"In 1968, OECD (EI) consumed 10182.81 TWh of coal."
"In 1969, OECD (EI) consumed 10314.32 TWh of coal."
"In 1970, OECD (EI) consumed 10160.69 TWh of coal."
"In 1971, OECD (EI) consumed 9631.03 TWh of coal."
"In 1972, OECD (EI) consumed 9554.10 TWh of coal."
"In 1973, OECD (EI) consumed 9945.13 TWh of coal."
"In 1974, OECD (EI) consumed 9864.67 TWh of coal."
"In 1975, OECD (EI) consumed 9693.24 TWh of coal."
"In 1976, OECD (EI) consumed 10216.27 TWh of coal."
"In 1977, OECD (EI) consumed 10364.31 TWh of coal."
"In 1978, OECD (EI) consumed 10274.85 TWh of coal."
"In 1979, OECD (EI) consumed 10901.90 TWh of coal."
"In 1980, OECD (EI) consumed 11296.55 TWh of coal."
"In 1981, OECD (EI) consumed 11406.31 TWh of coal."
"In 1982, OECD (EI) consumed 11266.69 TWh of coal."
"In 1983, OECD (EI) consumed 11486.76 TWh of coal."
"In 1984, OECD (EI) consumed 11976.69 TWh of coal."
"In 1985, OECD (EI) consumed 12485.60 TWh of coal."
"In 1986, OECD (EI) consumed 12326.73 TWh of coal."
"In 1987, OECD (EI) consumed 12670.34 TWh of coal."
"In 1988, OECD (EI) consumed 12922.03 TWh of coal."
"In 1989, OECD (EI) consumed 13015.33 TWh of coal."
"In 1990, OECD (EI) consumed 12673.93 TWh of coal."
"In 1991, OECD (EI) consumed 12405.27 TWh of coal."
"In 1992, OECD (EI) consumed 12098.47 TWh of coal."
"In 1993, OECD (EI) consumed 12026.44 TWh of coal."
"In 1994, OECD (EI) consumed 12028.58 TWh of coal."
"In 1995, OECD (EI) consumed 12099.59 TWh of coal."
"In 1996, OECD (EI) consumed 12473.94 TWh of coal."
"In 1997, OECD (EI) consumed 12577.60 TWh of coal."
"In 1998, OECD (EI) consumed 12506.99 TWh of coal."
"In 1999, OECD (EI) consumed 12388.43 TWh of coal."
"In 2000, OECD (EI) consumed 12912.58 TWh of coal."
"In 2001, OECD (EI) consumed 12756.84 TWh of coal."
"In 2002, OECD (EI) consumed 12928.95 TWh of coal."
"In 2003, OECD (EI) consumed 13229.97 TWh of coal."
"In 2004, OECD (EI) consumed 13289.35 TWh of coal."
"In 2005, OECD (EI) consumed 13378.87 TWh of coal."
"In 2006, OECD (EI) consumed 13491.40 TWh of coal."
"In 2007, OECD (EI) consumed 13704.43 TWh of coal."
"In 2008, OECD (EI) consumed 13461.81 TWh of coal."
"In 2009, OECD (EI) consumed 12041.98 TWh of coal."
"In 2010, OECD (EI) consumed 12775.67 TWh of coal."
"In 2011, OECD (EI) consumed 12533.09 TWh of coal."
"In 2012, OECD (EI) consumed 12027.87 TWh of coal."
"In 2013, OECD (EI) consumed 12136.46 TWh of coal."
"In 2014, OECD (EI) consumed 11937.24 TWh of coal."
"In 2015, OECD (EI) consumed 11171.42 TWh of coal."
"In 2016, OECD (EI) consumed 10557.59 TWh of coal."
"In 2017, OECD (EI) consumed 10479.76 TWh of coal."
"In 2018, OECD (EI) consumed 10111.88 TWh of coal."
"In 2019, OECD (EI) consumed 8967.44 TWh of coal."
"In 2020, OECD (EI) consumed 7661.06 TWh of coal."
"In 2021, OECD (EI) consumed 8322.97 TWh of coal."
"In 2022, OECD (EI) consumed 8022.40 TWh of coal."
"In 2023, OECD (EI) consumed 6986.01 TWh of coal."
"In 1965, Oceania consumed 221.16 TWh of coal."
"In 1966, Oceania consumed 228.00 TWh of coal."
"In 1967, Oceania consumed 232.24 TWh of coal."
"In 1968, Oceania consumed 237.69 TWh of coal."
"In 1969, Oceania consumed 245.68 TWh of coal."
"In 1970, Oceania consumed 248.10 TWh of coal."
"In 1971, Oceania consumed 247.17 TWh of coal."
"In 1972, Oceania consumed 257.89 TWh of coal."
"In 1973, Oceania consumed 269.93 TWh of coal."
"In 1974, Oceania consumed 281.51 TWh of coal."
"In 1975, Oceania consumed 288.96 TWh of coal."
"In 1976, Oceania consumed 298.71 TWh of coal."
"In 1977, Oceania consumed 310.29 TWh of coal."
"In 1978, Oceania consumed 316.72 TWh of coal."
"In 1979, Oceania consumed 328.79 TWh of coal."
"In 1980, Oceania consumed 338.39 TWh of coal."
"In 1981, Oceania consumed 346.72 TWh of coal."
"In 1982, Oceania consumed 349.99 TWh of coal."
"In 1983, Oceania consumed 351.30 TWh of coal."
"In 1984, Oceania consumed 369.62 TWh of coal."
"In 1985, Oceania consumed 380.80 TWh of coal."
"In 1986, Oceania consumed 392.04 TWh of coal."
"In 1987, Oceania consumed 405.51 TWh of coal."
"In 1988, Oceania consumed 426.93 TWh of coal."
"In 1989, Oceania consumed 448.29 TWh of coal."
"In 1990, Oceania consumed 458.28 TWh of coal."
"In 1991, Oceania consumed 466.54 TWh of coal."
"In 1992, Oceania consumed 470.58 TWh of coal."
"In 1993, Oceania consumed 473.30 TWh of coal."
"In 1994, Oceania consumed 481.88 TWh of coal."
"In 1995, Oceania consumed 497.82 TWh of coal."
"In 1996, Oceania consumed 517.42 TWh of coal."
"In 1997, Oceania consumed 543.99 TWh of coal."
"In 1998, Oceania consumed 566.33 TWh of coal."
"In 1999, Oceania consumed 601.01 TWh of coal."
"In 2000, Oceania consumed 604.52 TWh of coal."
"In 2001, Oceania consumed 601.62 TWh of coal."
"In 2002, Oceania consumed 614.79 TWh of coal."
"In 2003, Oceania consumed 639.00 TWh of coal."
"In 2004, Oceania consumed 665.66 TWh of coal."
"In 2005, Oceania consumed 664.65 TWh of coal."
"In 2006, Oceania consumed 681.52 TWh of coal."
"In 2007, Oceania consumed 669.52 TWh of coal."
"In 2008, Oceania consumed 701.76 TWh of coal."
"In 2009, Oceania consumed 673.68 TWh of coal."
"In 2010, Oceania consumed 623.47 TWh of coal."
"In 2011, Oceania consumed 608.33 TWh of coal."
"In 2012, Oceania consumed 574.74 TWh of coal."
"In 2013, Oceania consumed 544.12 TWh of coal."
"In 2014, Oceania consumed 538.40 TWh of coal."
"In 2015, Oceania consumed 557.08 TWh of coal."
"In 2016, Oceania consumed 553.86 TWh of coal."
"In 2017, Oceania consumed 536.06 TWh of coal."
"In 2018, Oceania consumed 524.56 TWh of coal."
"In 2019, Oceania consumed 503.04 TWh of coal."
"In 2020, Oceania consumed 483.82 TWh of coal."
"In 2021, Oceania consumed 470.84 TWh of coal."
"In 2022, Oceania consumed 441.75 TWh of coal."
"In 2023, Oceania consumed 430.40 TWh of coal."
"In 1994, Oman consumed 0.00 TWh of coal."
"In 1995, Oman consumed 0.00 TWh of coal."
"In 1996, Oman consumed 0.00 TWh of coal."
"In 1997, Oman consumed 0.00 TWh of coal."
"In 1998, Oman consumed 0.00 TWh of coal."
"In 1999, Oman consumed 0.00 TWh of coal."
"In 2000, Oman consumed 0.00 TWh of coal."
"In 2001, Oman consumed 0.00 TWh of coal."
"In 2002, Oman consumed 0.00 TWh of coal."
"In 2003, Oman consumed 0.00 TWh of coal."
"In 2004, Oman consumed 0.01 TWh of coal."
"In 2005, Oman consumed 0.00 TWh of coal."
"In 2006, Oman consumed 0.04 TWh of coal."
"In 2007, Oman consumed 0.01 TWh of coal."
"In 2008, Oman consumed 0.01 TWh of coal."
"In 2009, Oman consumed 0.02 TWh of coal."
"In 2010, Oman consumed 0.34 TWh of coal."
"In 2011, Oman consumed 0.12 TWh of coal."
"In 2012, Oman consumed 0.36 TWh of coal."
"In 2013, Oman consumed 0.52 TWh of coal."
"In 2014, Oman consumed 0.42 TWh of coal."
"In 2015, Oman consumed 0.57 TWh of coal."
"In 2016, Oman consumed 0.64 TWh of coal."
"In 2017, Oman consumed 0.88 TWh of coal."
"In 2018, Oman consumed 0.87 TWh of coal."
"In 2019, Oman consumed 0.98 TWh of coal."
"In 2020, Oman consumed 1.12 TWh of coal."
"In 2021, Oman consumed 0.98 TWh of coal."
"In 2022, Oman consumed 1.41 TWh of coal."
"In 2023, Oman consumed 1.41 TWh of coal."
"In 1965, Pakistan consumed 16.04 TWh of coal."
"In 1966, Pakistan consumed 13.54 TWh of coal."
"In 1967, Pakistan consumed 13.00 TWh of coal."
"In 1968, Pakistan consumed 14.32 TWh of coal."
"In 1969, Pakistan consumed 12.89 TWh of coal."
"In 1970, Pakistan consumed 10.73 TWh of coal."
"In 1971, Pakistan consumed 7.23 TWh of coal."
"In 1972, Pakistan consumed 6.82 TWh of coal."
"In 1973, Pakistan consumed 6.77 TWh of coal."
"In 1974, Pakistan consumed 6.20 TWh of coal."
"In 1975, Pakistan consumed 6.01 TWh of coal."
"In 1976, Pakistan consumed 5.95 TWh of coal."
"In 1977, Pakistan consumed 6.48 TWh of coal."
"In 1978, Pakistan consumed 6.90 TWh of coal."
"In 1979, Pakistan consumed 7.69 TWh of coal."
"In 1980, Pakistan consumed 8.19 TWh of coal."
"In 1981, Pakistan consumed 9.29 TWh of coal."
"In 1982, Pakistan consumed 10.54 TWh of coal."
"In 1983, Pakistan consumed 11.96 TWh of coal."
"In 1984, Pakistan consumed 13.56 TWh of coal."
"In 1985, Pakistan consumed 15.39 TWh of coal."
"In 1986, Pakistan consumed 17.46 TWh of coal."
"In 1987, Pakistan consumed 19.82 TWh of coal."
"In 1988, Pakistan consumed 20.72 TWh of coal."
"In 1989, Pakistan consumed 22.70 TWh of coal."
"In 1990, Pakistan consumed 24.06 TWh of coal."
"In 1991, Pakistan consumed 23.82 TWh of coal."
"In 1992, Pakistan consumed 24.46 TWh of coal."
"In 1993, Pakistan consumed 25.68 TWh of coal."
"In 1994, Pakistan consumed 25.49 TWh of coal."
"In 1995, Pakistan consumed 25.70 TWh of coal."
"In 1996, Pakistan consumed 26.05 TWh of coal."
"In 1997, Pakistan consumed 24.35 TWh of coal."
"In 1998, Pakistan consumed 24.38 TWh of coal."
"In 1999, Pakistan consumed 24.39 TWh of coal."
"In 2000, Pakistan consumed 23.59 TWh of coal."
"In 2001, Pakistan consumed 24.48 TWh of coal."
"In 2002, Pakistan consumed 27.45 TWh of coal."
"In 2003, Pakistan consumed 35.22 TWh of coal."
"In 2004, Pakistan consumed 39.28 TWh of coal."
"In 2005, Pakistan consumed 43.61 TWh of coal."
"In 2006, Pakistan consumed 46.21 TWh of coal."
"In 2007, Pakistan consumed 63.23 TWh of coal."
"In 2008, Pakistan consumed 69.67 TWh of coal."
"In 2009, Pakistan consumed 57.30 TWh of coal."
"In 2010, Pakistan consumed 53.85 TWh of coal."
"In 2011, Pakistan consumed 46.43 TWh of coal."
"In 2012, Pakistan consumed 47.09 TWh of coal."
"In 2013, Pakistan consumed 37.31 TWh of coal."
"In 2014, Pakistan consumed 55.00 TWh of coal."
"In 2015, Pakistan consumed 54.26 TWh of coal."
"In 2016, Pakistan consumed 62.12 TWh of coal."
"In 2017, Pakistan consumed 83.12 TWh of coal."
"In 2018, Pakistan consumed 137.65 TWh of coal."
"In 2019, Pakistan consumed 156.56 TWh of coal."
"In 2020, Pakistan consumed 181.75 TWh of coal."
"In 2021, Pakistan consumed 200.76 TWh of coal."
"In 2022, Pakistan consumed 178.55 TWh of coal."
"In 2023, Pakistan consumed 171.42 TWh of coal."
"In 1965, Peru consumed 0.42 TWh of coal."
"In 1966, Peru consumed 0.53 TWh of coal."
"In 1967, Peru consumed 0.60 TWh of coal."
"In 1968, Peru consumed 0.59 TWh of coal."
"In 1969, Peru consumed 1.00 TWh of coal."
"In 1970, Peru consumed 1.01 TWh of coal."
"In 1971, Peru consumed 1.42 TWh of coal."
"In 1972, Peru consumed 1.53 TWh of coal."
"In 1973, Peru consumed 1.75 TWh of coal."
"In 1974, Peru consumed 1.87 TWh of coal."
"In 1975, Peru consumed 1.95 TWh of coal."
"In 1976, Peru consumed 1.51 TWh of coal."
"In 1977, Peru consumed 1.73 TWh of coal."
"In 1978, Peru consumed 1.48 TWh of coal."
"In 1979, Peru consumed 1.57 TWh of coal."
"In 1980, Peru consumed 1.65 TWh of coal."
"In 1981, Peru consumed 1.67 TWh of coal."
"In 1982, Peru consumed 1.89 TWh of coal."
"In 1983, Peru consumed 1.60 TWh of coal."
"In 1984, Peru consumed 1.28 TWh of coal."
"In 1985, Peru consumed 1.39 TWh of coal."
"In 1986, Peru consumed 1.89 TWh of coal."
"In 1987, Peru consumed 2.14 TWh of coal."
"In 1988, Peru consumed 2.10 TWh of coal."
"In 1989, Peru consumed 2.34 TWh of coal."
"In 1990, Peru consumed 1.69 TWh of coal."
"In 1991, Peru consumed 3.27 TWh of coal."
"In 1992, Peru consumed 3.20 TWh of coal."
"In 1993, Peru consumed 3.36 TWh of coal."
"In 1994, Peru consumed 4.14 TWh of coal."
"In 1995, Peru consumed 4.35 TWh of coal."
"In 1996, Peru consumed 4.56 TWh of coal."
"In 1997, Peru consumed 4.74 TWh of coal."
"In 1998, Peru consumed 5.20 TWh of coal."
"In 1999, Peru consumed 4.71 TWh of coal."
"In 2000, Peru consumed 7.32 TWh of coal."
"In 2001, Peru consumed 6.65 TWh of coal."
"In 2002, Peru consumed 9.10 TWh of coal."
"In 2003, Peru consumed 9.77 TWh of coal."
"In 2004, Peru consumed 10.56 TWh of coal."
"In 2005, Peru consumed 10.72 TWh of coal."
"In 2006, Peru consumed 9.12 TWh of coal."
"In 2007, Peru consumed 12.04 TWh of coal."
"In 2008, Peru consumed 10.73 TWh of coal."
"In 2009, Peru consumed 9.64 TWh of coal."
"In 2010, Peru consumed 9.46 TWh of coal."
"In 2011, Peru consumed 9.51 TWh of coal."
"In 2012, Peru consumed 10.15 TWh of coal."
"In 2013, Peru consumed 10.24 TWh of coal."
"In 2014, Peru consumed 10.11 TWh of coal."
"In 2015, Peru consumed 9.42 TWh of coal."
"In 2016, Peru consumed 10.05 TWh of coal."
"In 2017, Peru consumed 8.72 TWh of coal."
"In 2018, Peru consumed 7.87 TWh of coal."
"In 2019, Peru consumed 8.19 TWh of coal."
"In 2020, Peru consumed 5.95 TWh of coal."
"In 2021, Peru consumed 7.79 TWh of coal."
"In 2022, Peru consumed 8.42 TWh of coal."
"In 2023, Peru consumed 8.14 TWh of coal."
"In 1965, Philippines consumed 0.52 TWh of coal."
"In 1966, Philippines consumed 0.49 TWh of coal."
"In 1967, Philippines consumed 0.38 TWh of coal."
"In 1968, Philippines consumed 0.17 TWh of coal."
"In 1969, Philippines consumed 0.23 TWh of coal."
"In 1970, Philippines consumed 0.23 TWh of coal."
"In 1971, Philippines consumed 0.22 TWh of coal."
"In 1972, Philippines consumed 0.22 TWh of coal."
"In 1973, Philippines consumed 0.22 TWh of coal."
"In 1974, Philippines consumed 0.30 TWh of coal."
"In 1975, Philippines consumed 0.58 TWh of coal."
"In 1976, Philippines consumed 0.68 TWh of coal."
"In 1977, Philippines consumed 1.69 TWh of coal."
"In 1978, Philippines consumed 1.55 TWh of coal."
"In 1979, Philippines consumed 1.35 TWh of coal."
"In 1980, Philippines consumed 1.63 TWh of coal."
"In 1981, Philippines consumed 2.82 TWh of coal."
"In 1982, Philippines consumed 3.15 TWh of coal."
"In 1983, Philippines consumed 5.73 TWh of coal."
"In 1984, Philippines consumed 9.18 TWh of coal."
"In 1985, Philippines consumed 12.99 TWh of coal."
